0.000000000000000000e+00,0.000000000000000000e+00,4.100461301896463247e-03,3.075345976422347652e-03,5.125576627370578842e-03,1.793951819579702595e-02,7.175807278318810378e-02,2.670425422860071563e-01,3.716043054843670146e-01,1.973347001537673062e-01,5.433111225012814127e-02,6.150691952844695304e-03,1.537672988211173826e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.587903639159405449e-03,8.713480266529984725e-03,1.230138390568939061e-02,1.588928754484879649e-02,1.640184520758585299e-02,4.715530497180932951e-02,4.484879548949256556e-01,3.941568426447975559e-01,4.202972834443875066e-02,9.738595592004101187e-03,1.537672988211173826e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.175807278318810899e-03,1.537672988211173826e-02,2.152742183495643183e-02,2.203997949769349179e-02,1.947719118400820237e-02,4.971809328549461893e-02,5.545873910814966834e-01,2.644797539723218738e-01,2.972834443874936006e-02,1.383905689390056357e-02,2.050230650948231623e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.713480266529984725e-03,2.306509482316760479e-02,3.177857508969759298e-02,2.716555612506407064e-02,2.665299846232701067e-02,5.330599692465402134e-02,6.135315222962582915e-01,1.588928754484879580e-01,3.639159405433111533e-02,1.742696053305996945e-02,3.075345976422347652e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.281394156842644884e-02,3.126601742696053648e-02,3.792926704254228482e-02,3.229113275243464948e-02,3.434136340338288240e-02,5.638134290107637420e-02,6.135315222962582915e-01,1.143003587903639179e-01,3.895438236801640475e-02,2.306509482316760479e-02,5.125576627370578842e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.101486417221937533e-02,3.792926704254228482e-02,4.049205535622757424e-02,3.741670937980522832e-02,3.997949769349051774e-02,6.304459251665812947e-02,5.899538698103536927e-01,9.021014864172219316e-02,4.407995899538698359e-02,2.819067145053818710e-02,7.688364941055869130e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.363016810540663331e-03,1.363016810540663331e-03,1.590186278964107053e-02,1.862789641072239849e-02,4.861426624261699220e-02,1.035892776010904071e-01,2.648796001817355639e-01,2.816901408450704358e-01,1.849159472966833140e-01,5.633802816901408578e-02,1.726487960018173451e-02,4.089050431621990209e-03,1.363016810540663331e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.408450704225352144e-02,3.861880963198546096e-02,6.179009541117673476e-02,1.953657428441617563e-02,1.408450704225352144e-02,6.497046796910495303e-02,3.848250795093139387e-01,3.284870513402998737e-01,5.134029986369832016e-02,1.862789641072239849e-02,3.634711494775102070e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817355747387551035e-03,4.588823262153566424e-02,6.406179009541117242e-02,2.771467514766015605e-02,1.862789641072239849e-02,1.726487960018173451e-02,5.224897773739209383e-02,4.838709677419354982e-01,2.303498409813720949e-01,4.270786006360745291e-02,1.408450704225352144e-02,1.363016810540663331e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.632439800090867255e-03,9.041344843253067143e-02,2.816901408450704289e-02,2.726033621081326574e-02,2.589731940027260176e-02,2.271694684234439043e-02,5.224897773739209383e-02,5.324852339845524973e-01,1.535665606542480632e-01,3.816447069513857066e-02,1.862789641072239849e-02,1.817355747387551035e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499318491594729685e-02,8.541572012721490581e-02,3.907314856883235127e-02,3.134938664243525769e-02,3.044070876874148054e-02,3.089504770558836738e-02,6.315311222171740568e-02,5.293048614266242513e-01,1.126760563380281716e-01,3.498409813721035932e-02,2.317128577919127727e-02,4.543389368468877913e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.544298046342571493e-02,8.087233075874603050e-02,4.270786006360745291e-02,3.725579282144479698e-02,3.407542026351658565e-02,4.407087687414811689e-02,6.042707860063607772e-02,5.143116765106769961e-01,8.768741481144934347e-02,3.543843707405724963e-02,3.044070876874148054e-02,7.269422989550204141e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.541984732824427108e-04,2.862595419847328241e-03,4.770992366412213880e-03,7.156488549618320386e-03,2.719465648854961851e-02,8.015267175572518554e-02,2.729007633587786086e-01,3.053435114503816883e-01,2.199427480916030520e-01,6.250000000000000000e-02,1.145038167938931296e-02,3.339694656488549542e-03,1.431297709923664120e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.339694656488549542e-03,4.293893129770992578e-03,1.145038167938931296e-02,1.431297709923664077e-02,1.956106870229007769e-02,7.442748091603053340e-02,4.193702290076335992e-01,3.812022900763358813e-01,5.629770992366411875e-02,1.288167938931297773e-02,2.862595419847328241e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.385496183206106940e-03,1.049618320610687036e-02,2.242366412213740376e-02,2.051526717557251855e-02,1.717557251908397031e-02,6.345419847328244434e-02,5.300572519083969203e-01,2.824427480916030797e-01,3.673664122137404453e-02,1.192748091603053513e-02,2.385496183206106940e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.816793893129770843e-03,1.956106870229007769e-02,2.910305343511450371e-02,2.194656488549618159e-02,2.624045801526717417e-02,6.011450381679389610e-02,5.920801526717557328e-01,1.908396946564885621e-01,3.816793893129771104e-02,1.526717557251908337e-02,2.862595419847328241e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.202290076335877783e-03,3.148854961832060761e-02,3.005725190839694805e-02,2.814885496183205937e-02,3.005725190839694805e-02,6.488549618320610390e-02,5.963740458015267532e-01,1.502862595419847402e-01,3.769083969465648887e-02,1.765267175572519248e-02,7.156488549618320386e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.335877862595419817e-02,3.578244274809160019e-02,3.625954198473282236e-02,3.148854961832060761e-02,3.435114503816794063e-02,6.774809160305343692e-02,5.963740458015267532e-01,1.083015267175572588e-01,4.007633587786259277e-02,2.719465648854961851e-02,9.064885496183205590e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.491795126802585763e-03,4.972650422675285731e-03,9.945300845350571461e-03,2.436598707110890216e-02,6.961710591745400023e-02,2.650422675285927232e-01,3.495773247140726014e-01,2.242665340626553983e-01,4.574838388861263150e-02,3.480855295872700185e-03,1.491795126802585763e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.464445549477871276e-03,2.983590253605171525e-03,1.143709597215315787e-02,1.292889109895574255e-02,1.491795126802585719e-02,6.514172053704624099e-02,4.425658876181004509e-01,3.838886126305320889e-01,4.972650422675285731e-02,9.448035803083043235e-03,4.972650422675285514e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989060169070114206e-03,2.983590253605171525e-03,9.945300845350571461e-03,1.889607160616608647e-02,1.989060169070114292e-02,2.187966185977125930e-02,5.121829935355544372e-02,5.559423172550970182e-01,2.720039781203381635e-01,3.331675783192441370e-02,1.044256588761809969e-02,1.491795126802585763e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989060169070114206e-03,1.889607160616608647e-02,2.784684236698160148e-02,2.834410740924913144e-02,2.486325211337642865e-02,5.121829935355544372e-02,6.006961710591744996e-01,1.909497762307309776e-01,3.928393833913475935e-02,1.243162605668821433e-02,3.480855295872700185e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.491795126802585763e-03,2.734957732471407152e-02,3.679761312779711302e-02,3.132769766285430080e-02,3.281949278965688721e-02,5.867727498756837579e-02,6.091496767777224708e-01,1.377424167081054140e-01,4.177026355047239875e-02,1.591248135256091364e-02,6.961710591745400370e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.950770760815515009e-03,3.182496270512182729e-02,4.177026355047239875e-02,3.530581800099453355e-02,3.978120338140228585e-02,6.066633515663848869e-02,5.997016409746395160e-01,1.029338637493784209e-01,4.525111884634510501e-02,2.337145698657384224e-02,1.044256588761809969e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.020202020202020200e-03,1.515151515151515150e-03,4.040404040404040401e-03,1.060606060606060670e-02,2.121212121212121340e-02,7.323232323232323204e-02,2.722222222222221988e-01,3.444444444444444420e-01,2.227272727272727182e-01,3.787878787878787984e-02,9.090909090909090468e-03,1.010101010101010100e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.565656565656565434e-03,7.070707070707071135e-03,1.161616161616161637e-02,1.717171717171717127e-02,2.020202020202020374e-02,6.565656565656566301e-02,4.227272727272727293e-01,3.873737373737373701e-01,4.444444444444444614e-02,1.262626262626262603e-02,4.545454545454545234e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515151515151515150e-03,7.575757575757575968e-03,1.212121212121212120e-02,2.323232323232323274e-02,2.070707070707070857e-02,1.969696969696969543e-02,6.262626262626262708e-02,5.308080808080808399e-01,2.737373737373737237e-01,3.080808080808080870e-02,1.363636363636363570e-02,3.535353535353535567e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515151515151515150e-03,7.575757575757575968e-03,2.020202020202020374e-02,3.232323232323232320e-02,2.424242424242424240e-02,2.626262626262626174e-02,6.868686868686868507e-02,5.696969696969697017e-01,1.934343434343434309e-01,3.686868686868687017e-02,1.363636363636363570e-02,5.050505050505050934e-03,5.050505050505050501e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010101010101010187e-02,3.030303030303030387e-02,3.636363636363636187e-02,3.282828282828283151e-02,3.787878787878787984e-02,7.424242424242424865e-02,5.641414141414141659e-01,1.469696969696969724e-01,4.040404040404040747e-02,1.616161616161616160e-02,1.010101010101010187e-02,5.050505050505050501e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262626262626262603e-02,4.141414141414141714e-02,4.141414141414141714e-02,4.292929292929292817e-02,3.939393939393939087e-02,7.979797979797979834e-02,5.555555555555555802e-01,1.055555555555555552e-01,4.292929292929292817e-02,2.474747474747474724e-02,1.212121212121212120e-02,1.515151515151515150e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.523616048755713649e-03,2.539360081259522603e-03,2.539360081259522603e-03,6.602336211274758421e-03,2.234636871508379960e-02,4.977145759268664094e-02,2.859319451498222309e-01,3.915693245302183656e-01,2.036566785170137173e-01,3.098019299136617680e-02,2.031488065007617909e-03,5.078720162519044772e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.015744032503808954e-03,4.570848146267140512e-03,8.633824276282377197e-03,1.269680040629761301e-02,1.472828847130523179e-02,1.625190452006094327e-02,3.961401726764855052e-02,4.570848146267140755e-01,4.123920771965464693e-01,2.285424073133570169e-02,9.649568308786186585e-03,5.078720162519044772e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.539360081259522603e-03,6.094464195022854594e-03,1.422041645505332623e-02,2.285424073133570169e-02,1.929913661757237317e-02,1.828339258506856205e-02,4.266124936515997695e-02,5.815134586084306223e-01,2.503809040121889318e-01,2.996444895886236567e-02,1.117318435754189980e-02,1.015744032503808954e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.031488065007617909e-03,6.094464195022854594e-03,2.640934484509903368e-02,2.844083291010665246e-02,2.539360081259522603e-02,2.742508887760284481e-02,4.316912138141188598e-02,6.282376841036059201e-01,1.559167089893346847e-01,3.961401726764855052e-02,1.574403250380904118e-02,1.523616048755713649e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015744032503809041e-02,3.504316912138141088e-02,3.555104113763331297e-02,3.199593702386998445e-02,3.301168105637379557e-02,5.332656170644997640e-02,6.185881157948197595e-01,1.168105637379380363e-01,3.961401726764855052e-02,2.285424073133570169e-02,3.047232097511427297e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.472828847130523179e-02,4.266124936515997695e-02,4.012188928390045956e-02,3.656678517013712409e-02,4.113763331640426374e-02,5.535804977145759170e-02,6.048755713560183267e-01,8.836973082783138034e-02,4.164550533265617277e-02,2.691721686135093924e-02,7.618080243778567809e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.378283712784588472e-04,2.626970227670753083e-03,7.880910683012259249e-03,9.194395796847635791e-03,2.408056042031523486e-02,7.793345008756567827e-02,2.823992994746059582e-01,3.401926444833625052e-01,2.088441330998248580e-01,3.984238178633975336e-02,4.378283712784588472e-03,2.189141856392294236e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.378283712784588472e-04,1.619964973730297561e-02,3.152364273204903700e-02,8.537653239929947346e-02,1.707530647985989330e-02,5.823117338003502841e-02,3.774080560420315367e-01,3.699649737302977415e-01,3.239929947460595122e-02,7.880910683012259249e-03,3.502626970227670777e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.189141856392294236e-03,6.654991243432574477e-02,6.348511383537652764e-02,2.101576182136602466e-02,2.232924693520139947e-02,5.341506129597197589e-02,4.864273204903677983e-01,2.451838879159369544e-01,2.232924693520139947e-02,1.532399299474605965e-02,1.751313485113835389e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.021015761821365872e-02,9.281961471103326866e-02,2.670753064798598794e-02,2.145359019264448178e-02,2.802101576182136622e-02,5.647985989492119302e-02,5.420315236427319938e-01,1.492994746059544686e-01,3.196147110332749758e-02,1.795096322241681100e-02,3.064798598949211930e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.894921190893170293e-02,3.239929947460595122e-02,3.327495621716287239e-02,2.670753064798598794e-02,3.327495621716287239e-02,6.129597197898423860e-02,5.424693520140104752e-01,1.090192644483362477e-01,3.677758318739054316e-02,2.057793345008756408e-02,5.253940455341506166e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037653239929947485e-01,3.765323992994745739e-02,3.721541155866900374e-02,3.327495621716287239e-02,4.071803852889667452e-02,6.042031523642731744e-02,5.323992994746059582e-01,8.143607705779334904e-02,3.852889667250437855e-02,2.539404553415061314e-02,9.194395796847635791e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.173913043478260896e-03,1.086956521739130448e-03,3.260869565217391127e-03,6.521739130434782254e-03,3.152173913043478104e-02,7.010869565217391075e-02,2.744565217391304324e-01,3.478260869565217295e-01,1.891304347826086862e-01,6.032608695652173780e-02,1.086956521739130405e-02,2.717391304347826012e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.086956521739130448e-03,5.978260869565217572e-03,7.065217391304347803e-03,1.956521739130434936e-02,2.391304347826087029e-02,2.336956521739130474e-02,6.413043478260870012e-02,4.434782608695652106e-01,3.282608695652173836e-01,5.923913043478260670e-02,1.521739130434782671e-02,5.434782608695652023e-03,3.260869565217391127e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.260869565217391127e-03,1.032608695652173850e-02,1.141304347826086960e-02,3.206521739130435006e-02,2.934782608695652231e-02,2.934782608695652231e-02,5.217391304347825803e-02,5.048913043478261420e-01,2.554347826086956763e-01,4.347826086956521618e-02,2.173913043478260809e-02,4.347826086956521792e-03,2.173913043478260896e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.434782608695652023e-03,1.086956521739130405e-02,1.684782608695652162e-02,3.967391304347826081e-02,4.021739130434782289e-02,3.478260869565217434e-02,5.434782608695652023e-02,5.179347826086956319e-01,1.891304347826086862e-01,5.597826086956522035e-02,2.717391304347826012e-02,5.978260869565217572e-03,1.630434782608695564e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.065217391304347803e-03,5.978260869565217572e-03,3.206521739130435006e-02,4.836956521739130266e-02,4.510869565217391630e-02,4.021739130434782289e-02,6.467391304347826220e-02,4.989130434782608758e-01,1.532608695652173947e-01,5.706521739130434451e-02,3.967391304347826081e-02,5.978260869565217572e-03,1.630434782608695564e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.717391304347826012e-03,6.521739130434782254e-03,4.347826086956521618e-02,5.706521739130434451e-02,5.326086956521738913e-02,4.565217391304347838e-02,6.902173913043478659e-02,4.777173913043478160e-01,1.206521739130434756e-01,6.358695652173912416e-02,5.054347826086956486e-02,9.239130434782609133e-03,5.434782608695652240e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.887585532746823065e-04,4.887585532746823065e-03,4.398826979472141192e-03,1.124144672531769348e-02,3.665689149560117516e-02,1.055718475073313817e-01,2.453567937438905222e-01,3.054740957966764481e-01,1.940371456500488700e-01,6.940371456500488145e-02,1.759530791788856477e-02,3.421309872922776146e-03,1.466275659824046920e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.398826979472141192e-03,1.124144672531769348e-02,3.470185728250244073e-02,2.052785923753665601e-02,2.541544477028348167e-02,8.211143695014662403e-02,3.841642228739002851e-01,3.416422287390029067e-01,6.989247311827956333e-02,1.808406647116324664e-02,6.842619745845552291e-03,9.775171065493646130e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319648093841642271e-02,2.639296187683284542e-02,3.030303030303030387e-02,3.274682306940371324e-02,2.443792766373411446e-02,7.429130009775171406e-02,4.662756598240468953e-01,2.468230694037145678e-01,6.158357771260997149e-02,1.661779081133919755e-02,5.865102639296187678e-03,1.466275659824046920e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.398826979472141192e-03,1.710654936461387943e-02,2.492668621700879633e-02,4.349951124144672832e-02,3.616813294232649328e-02,3.470185728250244073e-02,7.526881720430107781e-02,4.775171065493646338e-01,2.018572825024437800e-01,5.327468230694037271e-02,2.346041055718475071e-02,6.353861192570870418e-03,1.466275659824046920e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.026392961876832800e-02,9.775171065493646130e-03,4.056695992179863014e-02,4.643206256109481955e-02,4.447702834799609206e-02,3.910068426197458452e-02,7.331378299120235031e-02,4.731182795698924970e-01,1.681329423264907030e-01,5.083088954056696335e-02,3.323558162267839511e-02,1.026392961876832800e-02,4.887585532746823065e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.331378299120235031e-03,1.075268817204301161e-02,5.327468230694037271e-02,5.425219941348973646e-02,4.496578690127077393e-02,4.545454545454545581e-02,7.917888563049853279e-02,4.535679374389051666e-01,1.402737047898338085e-01,5.571847507331378208e-02,4.301075268817204644e-02,1.173020527859237536e-02,4.887585532746823065e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.940711462450592551e-04,3.952569169960474041e-03,7.905138339920948082e-03,3.359683794466403195e-02,9.733201581027667304e-02,2.766798418972332141e-01,3.260869565217391353e-01,1.966403162055335996e-01,4.249011857707509637e-02,1.284584980237154193e-02,1.976284584980237020e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.470355731225296492e-03,8.893280632411067893e-03,5.484189723320158361e-02,2.025691699604743184e-02,2.322134387351778781e-02,5.632411067193675985e-02,4.234189723320158083e-01,3.409090909090908839e-01,4.940711462450592811e-02,1.531620553359683799e-02,4.940711462450592985e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.284584980237154193e-02,4.594861660079051224e-02,2.569169960474308387e-02,2.618577075098814377e-02,3.013833992094861608e-02,5.434782608695652023e-02,4.980237154150197743e-01,2.361660079051383365e-01,4.940711462450592811e-02,1.679841897233201597e-02,4.446640316205533947e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.470355731225296492e-03,4.249011857707509637e-02,1.828063241106719222e-02,3.853754940711462407e-02,3.507905138339920820e-02,3.656126482213438444e-02,6.027667984189723216e-02,5.034584980237154506e-01,1.837944664031620490e-01,5.286561264822134398e-02,2.124505928853754819e-02,4.940711462450592985e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333992094861660010e-02,2.865612648221343983e-02,3.211462450592885570e-02,4.150197628458498350e-02,4.743083003952568849e-02,4.397233201581027956e-02,6.126482213438735197e-02,4.970355731225296614e-01,1.417984189723320021e-01,5.138339920948616774e-02,3.458498023715415176e-02,6.916996047430830005e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.371541501976284425e-02,1.531620553359683799e-02,4.347826086956521618e-02,5.237154150197628755e-02,5.385375494071146379e-02,4.693675889328063205e-02,6.768774703557312034e-02,4.703557312252964473e-01,1.190711462450592950e-01,5.286561264822134398e-02,4.644268774703557562e-02,7.905138339920948082e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
